date,上市公司数,上市证券数,中小板指,创业板指,市场总成交金额（元）,平均股票价格（元）,深证成指,深证综指,股票平均市盈率,股票平均换手率,股票总市值（元）,股票总股本（股）,股票成交金额（元）,股票流通市值（元）,股票流通股本（股）
2013-05-07,1537.0,2226.0,4679.17,957.44,107012842090.33,10.56,9022.9,955.33,25.1,1.41,7879408589899.77,746496844817.0,88010429859.77,5347876356938.4,550417981932.0
2013-05-08,1537.0,2226.0,4732.11,980.08,113562095885.69,10.66,9074.84,965.41,25.37,1.56,7961712916866.67,746848252382.0,95094347695.63,5396538882766.48,550694306395.0
2013-05-09,1537.0,2230.0,4742.63,992.16,129708522065.12,10.68,9050.08,967.69,25.43,1.72,7980219719661.63,747450738802.0,109394021737.24,5404175104965.64,550979660655.0
2013-05-10,1537.0,2230.0,4750.96,988.3,123257492421.06,10.7,9071.16,971.36,25.53,1.57,8010692092773.21,748753797936.0,99090497424.23,5424886105066.31,551810754380.0
2013-05-13,1537.0,2231.0,4765.58,995.11,113912341818.01,10.71,9014.28,974.2,25.6,1.51,8033495203485.51,750370634346.0,91072685247.08,5440810241214.15,552920366084.0
2013-05-14,1537.0,2231.0,4710.4,976.33,108699037163.97,10.54,8809.09,960.81,25.24,1.47,7923494033883.26,751863534740.0,88799723900.86,5363177965498.48,553892642389.0
2013-05-15,1537.0,2231.0,4804.2,1012.66,106403116164.1,10.69,8869.85,975.65,25.64,1.41,8045358134555.51,752392849431.0,88782012040.69,5432596406045.86,554167728454.0
2013-05-16,1537.0,2231.0,4853.74,1009.53,142274728207.21,10.79,9061.33,986.27,25.91,1.93,8131164628397.65,753951717942.0,122293089604.47,5496372028700.91,554851805116.0
2013-05-17,1537.0,2232.0,4935.78,1023.4,147496747400.89,10.95,9246.28,1002.54,26.36,2.04,8271305594603.82,755502246772.0,121834449784.96,5586685947337.68,555489770493.0
2013-05-20,1537.0,2234.0,5022.0,1051.65,174280660595.87,11.08,9307.15,1016.92,26.74,2.31,8388893247379.87,756842277227.0,146641913621.5,5670036207118.41,557210251881.0
2013-05-21,1537.0,2234.0,5125.66,1073.58,165372731495.12,11.22,9403.54,1030.74,27.13,2.31,8508032742514.16,758315171604.0,143198063144.2,5741953677881.69,557889365654.0
2013-05-22,1537.0,2238.0,5069.29,1039.81,159302121410.75,11.08,9405.06,1021.4,26.87,2.22,8429095567040.01,760992037270.0,138235797325.25,5700903081654.28,559462252516.0
2013-05-23,1537.0,2237.0,5067.58,1042.9,142921317460.05,10.99,9265.68,1014.47,26.69,2.14,8371000934401.98,761742001878.0,122186001361.33,5661256511503.07,559914582739.0
2013-05-24,1537.0,2242.0,5157.08,1073.78,134359830484.85,11.14,9304.86,1029.3,27.07,1.76,8492047540351.3,762303155778.0,108738577818.68,5736782698777.49,560232745342.0
2013-05-27,1537.0,2242.0,5194.15,1089.72,150908644885.04,11.21,9260.63,1037.19,27.28,2.01,8558720066455.45,763417910920.0,123539807971.88,5784095218252.08,561333574733.0
2013-05-28,1537.0,2242.0,5157.45,1059.0,150572173686.23,11.17,9441.69,1036.41,27.26,2.13,8551261651871.32,765648661635.0,128006782009.25,5847747542608.32,564791022946.0
2013-05-29,1537.0,2243.0,5196.07,1065.96,139874652041.29,11.22,9404.4,1042.6,27.42,2.0,8602441444042.7,766950737234.0,118267684519.98,5877460651998.81,565653847725.0
2013-05-30,1537.0,2242.0,5198.16,1073.87,135374100699.36,11.21,9379.19,1043.47,27.44,1.91,8607498855051.51,767787051714.0,115184753325.36,5879647701891.91,565969664363.0
2013-05-31,1537.0,2243.0,5131.98,1073.02,141930161553.01,11.11,9257.95,1035.8,27.23,1.86,8543702638017.49,769196768347.0,116337512609.97,5832524607434.02,566948700550.0
2013-06-03,1537.0,2246.0,5069.23,1052.14,134197297870.69,11.01,9251.24,1027.59,27.0,1.71,8475407209822.49,770019947997.0,108256584253.59,5814560660467.01,569102153056.0
2013-06-04,1537.0,2246.0,4958.83,1022.46,126462186160.09,10.78,9124.27,1007.09,26.46,1.8,8306983590407.63,770357134794.0,105428671134.74,5702107177142.5,569200622163.0
2013-06-05,1537.0,2249.0,4990.17,1032.76,97899316250.85,10.83,9143.44,1012.6,26.6,1.28,8351511130330.89,770829310193.0,79471028504.31,5732051277204.35,569433166296.0
2013-06-06,1537.0,2252.0,4921.61,1022.13,103199014922.64,10.66,9001.09,998.88,26.23,1.4,8236054222198.43,772537429880.0,84261678723.68,5653981861708.95,570373802622.0
2013-06-07,1537.0,2253.0,4843.13,1030.14,117516799443.73,10.48,8763.61,983.46,25.79,1.49,8101913743388.89,773459057228.0,89472231217.06,5558181754223.86,571175868886.0
2013-06-13,1537.0,2253.0,4719.62,1029.28,112920000004.92,10.17,8432.43,955.26,25.06,1.42,7869501055411.42,773845664833.0,82005461023.51,5412153846825.58,573418728425.0
2013-06-14,1537.0,2253.0,4857.52,1068.15,117632635590.25,10.38,8479.46,975.65,25.6,1.33,8036060434104.8,774582160911.0,85555277558.52,5515941371462.08,574024578025.0
2013-06-17,1537.0,2253.0,4875.24,1073.69,121100513600.14,10.39,8404.5,977.66,25.64,1.4,8052671149876.49,775075458911.0,93431031422.62,5523160191450.38,574279188278.0
2013-06-18,1537.0,2254.0,4864.48,1072.93,104525653517.07,10.39,8470.87,979.43,25.68,1.25,8066187657539.35,776356341527.0,79540605783.01,5554948498804.17,576654612300.0
2013-06-19,1537.0,2253.0,4856.45,1067.63,104137754960.95,10.3,8421.24,975.07,25.55,1.28,8028896523667.13,779198120270.0,79627074597.04,5530013097224.36,578570322188.0
2013-06-20,1537.0,2252.0,4683.81,1029.53,105606259228.3,9.91,8147.48,942.06,24.68,1.25,7755987389181.83,782373652614.0,77823960587.96,5343030337941.71,580464091187.0
2013-06-21,1537.0,2255.0,4674.72,1025.5,109553192132.56,9.86,8136.05,939.17,24.6,1.26,7730000456201.48,783897840920.0,75107867805.62,5322951165051.66,581566254671.0
2013-06-24,1537.0,2256.0,4375.6,971.45,122041864858.31,9.26,7588.52,881.87,23.09,1.6,7258672446113.98,783898256200.0,88949981749.98,4995739450200.21,581754633859.0
2013-06-25,1537.0,2257.0,4391.74,984.75,136562887032.08,9.24,7495.1,879.93,23.03,1.95,7241724609412.58,784152423683.0,105402546823.49,4975297927705.75,582031481801.0
2013-06-26,1537.0,2257.0,4536.06,1038.98,125341537831.18,9.46,7566.4,901.72,23.6,1.63,7420237544336.24,784437059848.0,98668659067.57,5088485201254.54,582433353866.0
2013-06-27,1537.0,2257.0,4454.26,1022.5,130566078326.02,9.3,7544.33,886.91,23.22,1.69,7298431203776.16,784949261721.0,102295284014.35,5013628991196.2,582951121265.0
2013-06-28,1537.0,2257.0,4456.56,1011.66,113516257655.59,9.3,7694.47,887.68,23.25,1.41,7303839677165.49,785534097167.0,81352264331.73,5030226022846.86,583726762457.0
2013-07-01,1537.0,2257.0,4583.06,1055.84,106439971125.84,9.48,7718.48,906.43,23.75,1.24,7457833265676.01,786353396896.0,77685732013.06,5123543829377.54,584121621660.0
2013-07-02,1537.0,2257.0,4671.04,1083.25,122788376692.39,9.65,7768.84,922.23,24.16,1.48,7587481881360.21,786523071973.0,97166103970.75,5203956661334.24,584219863973.0
2013-07-03,1537.0,2257.0,4712.5,1104.58,123778096734.41,9.65,7703.74,923.08,24.17,1.56,7591961911048.97,786818565365.0,100768671647.19,5200377243640.38,584473985793.0
2013-07-04,1537.0,2257.0,4701.72,1087.9,129223930651.99,9.69,7804.11,928.58,24.3,1.7,7636142956434.35,788020549745.0,105160073332.09,5240684631181.24,585521818112.0
2013-07-05,1537.0,2259.0,4650.12,1057.27,121779630540.55,9.62,7856.59,922.44,24.14,1.52,7586768639724.21,788429262111.0,92799978727.73,5221307740108.5,585860262090.0
2013-07-08,1537.0,2258.0,4470.55,1030.6,109602452261.88,9.27,7637.63,889.53,23.27,1.38,7315950017750.05,788850524052.0,80758172008.36,5039992164721.64,586336894562.0
2013-07-09,1537.0,2258.0,4470.47,1050.72,86951591049.62,9.31,7600.47,892.93,23.36,1.02,7343458893539.32,788910887852.0,62965030538.5,5055939873305.22,586410474143.0
2013-07-10,1537.0,2260.0,4591.29,1068.86,106837508214.68,9.54,7851.25,918.4,24.02,1.41,7552151573039.03,791913699811.0,83949975605.23,5207050982792.34,588437602972.0
2013-07-11,1537.0,2260.0,4719.75,1080.78,145246422209.22,9.79,8184.77,945.25,24.71,2.12,7767361408758.67,793070000168.0,120636915907.81,5362023830965.63,589514469680.0
2013-07-12,1537.0,2264.0,4691.33,1096.3,142251033260.74,9.74,8012.84,940.19,24.58,1.8,7724434301110.04,793394588668.0,111810976716.95,5317646014760.08,589621385457.0
2013-07-15,1537.0,2263.0,4819.08,1139.57,142247209359.83,9.95,8137.77,961.41,25.14,1.75,7897342136122.13,793422824464.0,113171585623.34,5438284508877.61,590228778265.0
2013-07-16,1537.0,2263.0,4882.22,1143.2,138729686672.96,10.06,8186.68,971.4,25.4,1.79,7979142064067.56,793534246430.0,113167117376.97,5496906779791.95,590857512767.0
2013-07-17,1537.0,2263.0,4780.9,1129.48,135842574042.51,9.9,8063.8,956.5,25.0,1.79,7856620116402.68,793541125480.0,112407308081.6,5412106484382.06,590898663959.0
2013-07-18,1537.0,2263.0,4747.66,1127.97,122890803185.73,9.86,7904.27,952.61,24.92,1.58,7830406420306.84,793849998883.0,100423434818.71,5388541318946.96,591275678050.0
2013-07-19,1537.0,2265.0,4680.66,1116.01,149499640124.63,9.64,7663.99,931.65,24.35,1.91,7652654834678.65,794029167337.0,119422026194.23,5259490113288.76,591520299121.0
2013-07-22,1537.0,2265.0,4745.65,1153.77,123173831500.12,9.81,7684.23,948.27,24.79,1.49,7787101132827.46,794147073238.0,94884617276.24,5345574317400.56,591827264727.0
2013-07-23,1537.0,2269.0,4888.48,1178.59,152495942872.46,10.08,7963.7,974.43,25.46,1.96,8001707900867.08,794147510137.0,124511251694.07,5495934339822.49,591979944692.0
2013-07-24,1537.0,2269.0,4921.46,1203.31,159763713535.78,10.14,7935.85,980.97,25.63,2.03,8055324123125.35,794182056651.0,133508696045.86,5525345855208.47,592003289554.0
2013-07-25,1537.0,2269.0,4817.64,1150.39,149960920624.55,9.95,7894.6,961.82,25.12,1.89,7898041225880.09,794182156051.0,123751965731.56,5438580780659.34,592312037588.0
2013-07-26,1537.0,2269.0,4782.7,1158.35,128553849540.34,9.93,7843.36,959.99,25.07,1.5,7885262255246.95,794494270923.0,94063973731.79,5428708698637.21,592530561309.0
2013-07-29,1537.0,2269.0,4682.08,1136.98,123883651119.61,9.73,7668.54,941.33,24.58,1.45,7732258822032.72,794506737551.0,91442085841.32,5321915518546.61,592575176007.0
2013-07-30,1537.0,2269.0,4627.23,1124.1,116225304314.13,9.71,7730.17,938.87,24.52,1.42,7712448706630.29,794559731674.0,89166999172.73,5313945951851.02,592609162592.0
2013-07-31,1537.0,2269.0,4623.88,1134.02,107627465741.19,9.74,7765.4,942.97,24.62,1.32,7743982709351.05,794630870994.0,83003161188.17,5335955970665.73,592640969041.0
2013-08-01,1537.0,2270.0,4795.01,1190.11,131252986104.82,10.04,7931.79,971.71,25.38,1.69,7979831878356.9,794670870994.0,107446925190.92,5492122494002.18,592748717922.0
2013-08-02,1537.0,2271.0,4825.27,1188.85,148347961125.0,10.08,7961.47,975.4,25.48,1.82,8010028261149.38,794678077695.0,117982213183.54,5513887373971.5,592858361620.0
2013-08-05,1537.0,2271.0,4925.77,1202.83,131652357090.63,10.25,8060.39,991.54,25.9,1.6,8142846610197.96,794692329313.0,102452436476.52,5608288516482.41,593258518564.0
2013-08-06,1537.0,2271.0,5005.67,1211.78,146856300804.88,10.36,8143.13,1002.37,26.18,1.91,8231570088767.93,794751725128.0,120710516352.26,5668792618706.18,593258291712.0
2013-08-07,1537.0,2271.0,4935.08,1175.7,145296424093.68,10.24,8096.09,990.78,25.87,1.92,8136464399673.6,794751990819.0,120290096507.08,5612091195729.25,593482204921.0
2013-08-08,1537.0,2269.0,4984.29,1185.96,119617827782.32,10.28,8114.87,994.64,25.97,1.53,8168173982823.37,794752071821.0,97947469447.12,5632310977441.08,593531155653.0
2013-08-09,1537.0,2270.0,4964.26,1172.52,137399591091.88,10.3,8145.97,996.42,26.01,1.68,8182859577414.94,794828018768.0,106795860440.03,5649136207969.58,593792160935.0
2013-08-12,1537.0,2272.0,5023.42,1161.87,154245946496.96,10.43,8356.73,1009.13,26.34,2.02,8287242377272.34,794834677208.0,123129450287.65,5739087159540.82,594351163248.0
2013-08-13,1537.0,2272.0,5038.91,1172.33,129318504820.19,10.48,8362.65,1014.97,26.49,1.8,8335331941222.62,795067084358.0,104695656962.01,5790975144420.46,594980871614.0
2013-08-14,1536.0,2271.0,5016.32,1180.66,137621128389.59,10.46,8336.81,1012.8,26.44,1.89,8303899427107.8,794058295510.0,113287389054.07,5773206659181.69,594821021307.0
2013-08-15,1536.0,2271.0,4939.04,1167.09,124799696897.21,10.34,8228.87,1001.05,26.12,1.66,8208607633274.39,794090346987.0,102711092414.16,5705501277695.28,594831361833.0
2013-08-16,1536.0,2273.0,4808.74,1132.09,154247393056.14,10.13,8168.09,980.61,25.59,2.04,8041436009042.98,794127690660.0,122194621111.85,5598161860377.09,594865438256.0
2013-08-19,1536.0,2274.0,4902.77,1171.4,124154889363.57,10.32,8285.72,999.29,26.07,1.5,8194446906616.53,794128005500.0,93609244146.8,5706945669010.31,595938449124.0
2013-08-20,1536.0,2274.0,4883.64,1175.78,128635073339.42,10.31,8234.56,998.84,26.06,1.61,8190531721989.91,794163592525.0,103832317033.7,5697470268910.82,595958274388.0
2013-08-21,1536.0,2275.0,4922.52,1181.34,119139972246.99,10.37,8236.09,1003.83,26.19,1.55,8232635657230.63,794252978881.0,95876701814.08,5729136920745.37,596321859492.0
2013-08-22,1536.0,2274.0,4933.46,1197.13,128912047473.6,10.39,8245.04,1006.69,26.26,1.65,8256807532229.65,794429242848.0,103922035112.63,5743166930589.24,596397289652.0
2013-08-23,1536.0,2277.0,4951.9,1219.83,153974382056.76,10.38,8166.28,1004.93,26.22,1.88,8242383202330.08,794429440243.0,124085408003.35,5727936362882.9,596447166845.0
2013-08-26,1536.0,2279.0,5054.6,1238.17,142957272721.02,10.57,8334.57,1023.59,26.71,1.72,8395345969669.56,794429468269.0,112525442242.59,5840327814427.57,596740863718.0
2013-08-27,1536.0,2279.0,5063.17,1250.75,135265897422.68,10.63,8341.77,1029.45,26.86,1.74,8443348713449.79,794431355710.0,110775078808.93,5882177416962.22,597218555621.0
2013-08-28,1536.0,2283.0,4982.21,1228.0,152640449103.31,10.48,8259.38,1016.26,26.51,2.05,8334995568226.23,795348163663.0,128912707465.26,5814016402358.61,598146360296.0
2013-08-29,1536.0,2280.0,4946.65,1226.3,126295311482.18,10.46,8214.49,1014.44,26.46,1.74,8320186528091.68,795354026921.0,104265563833.07,5801367905763.84,598082104510.0
2013-08-30,1536.0,2282.0,4861.34,1185.15,155555951017.25,10.28,8202.48,996.7,25.99,2.14,8174746114853.02,795352142038.0,126082914958.8,5718641010096.79,598082393286.0
2013-09-02,1536.0,2284.0,4935.49,1210.19,124888464958.4,10.4,8243.58,1008.04,26.28,1.67,8267683167546.92,795351936554.0,96146983118.52,5786494809482.56,598494408059.0
2013-09-03,1536.0,2283.0,5012.88,1234.59,129224961654.9,10.56,8368.04,1023.79,26.7,1.79,8396766035005.74,795348126382.0,103892956395.81,5878574515121.45,598743629173.0
2013-09-04,1536.0,2283.0,4993.32,1236.35,129327064203.48,10.55,8344.96,1023.81,26.68,1.83,8396987010261.63,796262710867.0,106378017003.69,5882183090137.3,599607011417.0
2013-09-05,1536.0,2282.0,4994.27,1267.26,131347061212.5,10.57,8286.06,1025.83,26.74,1.73,8414079297097.47,796285077278.0,108406969883.19,5885579430916.26,599663140103.0
2013-09-06,1536.0,2283.0,5014.07,1282.75,131986858712.69,10.62,8280.33,1030.76,26.88,1.67,8457212130968.92,796346303722.0,104489291100.59,5912983566644.59,599785448422.0
2013-09-09,1536.0,2284.0,5049.29,1275.91,163037529158.83,10.71,8504.74,1039.91,27.14,2.16,8534517906158.14,796638806505.0,132484656145.06,5985159641375.72,600608149752.0
2013-09-10,1536.0,2284.0,5051.37,1263.59,160232124837.89,10.76,8636.63,1044.58,27.26,2.28,8573192674112.66,796687046786.0,135522546170.74,6020506802858.53,601008184207.0
2013-09-11,1536.0,2286.0,4964.75,1220.71,172316707363.9,10.66,8675.63,1034.52,26.99,2.64,8495794921929.27,797099426736.0,149016098965.17,5972768379062.1,601068063192.0
2013-09-12,1536.0,2285.0,4975.71,1220.63,135261898727.41,10.66,8714.88,1035.0,27.0,1.97,8501320750383.76,797591859800.0,111755611738.89,5977682589542.39,601143148452.0
2013-09-13,1536.0,2287.0,5030.85,1253.45,132690008903.48,10.72,8687.54,1041.49,27.19,1.82,8554849008335.92,798092229715.0,106744069547.75,6012846522217.99,601653566658.0
2013-09-16,1536.0,2292.0,5085.88,1278.8,136696075459.24,10.75,8659.0,1045.24,27.29,1.73,8585901328351.02,798912068481.0,109379847371.73,6040515190287.51,602887308765.0
2013-09-17,1536.0,2292.0,5028.36,1269.36,126041091983.33,10.59,8493.78,1030.25,26.9,1.73,8464174701777.85,799130112281.0,106638220332.91,5951334747712.83,602912644927.0
2013-09-18,1536.0,2294.0,5050.7,1289.64,115670668547.21,10.71,8480.74,1036.51,27.01,1.39,8544182986617.74,797772652422.0,91160664657.65,5967440814625.38,600447748856.0
2013-09-23,1536.0,2295.0,5214.93,1326.09,149122095756.68,10.95,8719.29,1059.74,27.62,1.76,8735568346278.55,798087793746.0,116221084297.67,6101671954180.35,601223333585.0
2013-09-24,1536.0,2295.0,5289.64,1328.4,155273743574.98,10.95,8664.8,1059.81,27.62,1.96,8736179091542.65,798098539472.0,130607116750.19,6100183499383.21,601299051280.0
2013-09-25,1536.0,2297.0,5223.76,1323.04,150862380723.88,10.89,8613.71,1054.07,27.47,1.98,8689153005677.03,798118544388.0,128988124893.07,6068903094496.68,601332735721.0
2013-09-26,1536.0,2297.0,5147.11,1306.34,136396956894.89,10.74,8439.47,1039.86,27.09,1.8,8572271082618.14,798124905335.0,116540170723.45,5982011691729.05,601351484401.0
2013-09-27,1536.0,2297.0,5164.75,1323.76,117030268341.58,10.78,8472.29,1043.74,27.19,1.44,8604358740821.37,798467160884.0,96917745171.3,6004380694920.82,601586469922.0
2013-09-30,1536.0,2299.0,5234.51,1367.91,121526726264.3,10.9,8514.57,1056.55,27.52,1.29,8710041633208.51,799027239309.0,90464126162.2,6104848163899.91,603855797025.0
2013-10-08,1536.0,2299.0,5319.49,1387.66,160331745297.03,11.09,8681.53,1074.8,27.97,1.73,8860329972374.53,799027922912.0,122486241592.99,6212814009039.79,603874629513.0
2013-10-09,1536.0,2298.0,5342.55,1415.83,154614525414.68,11.19,8667.77,1084.88,28.24,1.83,8943351034112.3,799206722912.0,127985601757.51,6265770789471.58,604018108658.0
2013-10-10,1536.0,2298.0,5344.48,1378.15,166357939885.59,11.1,8685.79,1076.85,28.03,2.13,8878140410625.35,800035830350.0,143435433334.69,6225474664480.02,604457275078.0
2013-10-11,1536.0,2299.0,5349.93,1379.9,165109532288.65,11.21,8737.97,1087.44,28.29,2.06,8965561065922.65,800047248047.0,136822405839.86,6292095990725.12,604718964093.0
2013-10-14,1536.0,2299.0,5394.9,1393.6,178391976941.18,11.31,8760.1,1097.06,28.55,2.22,9045396651112.51,800067780106.0,148494437843.34,6354868514446.66,605054086235.0
2013-10-15,1536.0,2299.0,5338.73,1389.75,176041283129.2,11.28,8700.35,1094.58,28.49,2.21,9025015680183.35,800451538640.0,147068800705.94,6358916994055.68,606461198135.0
2013-10-16,1536.0,2299.0,5231.05,1335.1,161532291968.42,10.98,8542.87,1066.33,27.74,2.14,8792163791063.78,800495644840.0,138386139201.93,6199180308692.76,606514391884.0
2013-10-17,1536.0,2299.0,5217.19,1322.99,144418706943.71,10.99,8521.2,1066.53,27.74,1.89,8793775980031.56,800508496160.0,122878345976.96,6202825201102.4,606794076754.0
2013-10-18,1536.0,2300.0,5255.55,1349.94,129979062305.99,11.06,8584.87,1074.13,27.95,1.53,8857812842204.55,800564902497.0,103236710868.12,6247612553675.59,607558870511.0
2013-10-21,1536.0,2302.0,5392.02,1400.97,167886866639.42,11.35,8739.52,1101.59,28.67,2.06,9084121646678.28,800557097640.0,138633582707.84,6401517843532.45,608055566538.0
2013-10-22,1536.0,2302.0,5330.77,1350.47,185694901778.69,11.21,8619.64,1088.55,28.32,2.36,8976589336871.65,800554620690.0,159664387355.16,6331799755182.71,608336538444.0
2013-10-23,1536.0,2303.0,5190.31,1311.23,161871622888.45,10.97,8512.96,1065.22,27.73,2.13,8784349880262.53,800555624134.0,138196661328.12,6194865443294.07,608390786737.0
2013-10-24,1536.0,2303.0,5155.05,1295.93,119541276370.25,10.91,8486.52,1058.78,27.56,1.45,8731248813238.47,800556182033.0,95423667481.4,6155434286333.4,608307024285.0
2013-10-25,1536.0,2304.0,5011.1,1269.17,138489714287.99,10.71,8379.61,1039.94,27.09,1.65,8576006177798.38,800558222860.0,108754001808.91,6049779287937.01,608814852137.0
2013-10-28,1536.0,2305.0,4997.73,1279.05,121374591872.08,10.69,8336.68,1037.85,27.04,1.44,8559902660470.08,800592677409.0,91004366549.08,6043410987717.83,609287182630.0
2013-10-29,1536.0,2306.0,4950.53,1261.68,157048813227.92,10.5,8398.92,1019.04,26.55,2.09,8405898938310.23,800632760230.0,127319222945.22,5937413219220.37,609288003717.0
2013-10-30,1536.0,2307.0,5000.92,1273.29,125256255750.82,10.67,8553.37,1035.2,26.97,1.57,8539156731995.02,800635723631.0,98669169441.58,6030113680486.38,609149594047.0
2013-10-31,1536.0,2306.0,4889.05,1235.56,118185393672.62,10.52,8444.41,1021.04,26.6,1.58,8422469200442.24,800638084890.0,95416528427.42,5958875499484.41,609164664230.0
2013-11-01,1536.0,2306.0,4864.49,1221.96,110721320256.63,10.48,8451.72,1016.97,26.5,1.27,8388967808280.53,800641695895.0,79639293120.41,5943324756979.61,609247895951.0
