,A_exchangeRate,A_istVol,A_marketValue,A_marketValue1,A_negotiableValue,A_negotiableValue1,A_productType,A_profitRate,A_profitRate1,A_searchDate,A_trdAmt,A_trdAmt1,A_trdTm,A_trdTm1,A_trdVol,A_trdVol1,B_exchangeRate,B_istVol,B_marketValue,B_marketValue1,B_negotiableValue,B_negotiableValue1,B_productType,B_profitRate,B_profitRate1,B_searchDate,B_trdAmt,B_trdAmt1,B_trdTm,B_trdTm1,B_trdVol,B_trdVol1,SH_exchangeRate,SH_istVol,SH_marketValue,SH_marketValue1,SH_negotiableValue,SH_negotiableValue1,SH_productType,SH_profitRate,SH_profitRate1,SH_searchDate,SH_trdAmt,SH_trdAmt1,SH_trdTm,SH_trdTm1,SH_trdVol,SH_trdVol1,date
6395,0.5453,943,149339.68,149339.6816403793,133849.44,133849.4382886201,1,10.94,10.938,2013-09-05,1058.63,1058.62668835,543.26,543.2555,1264901.98,1264901.9764,0.2544,54,764.03,764.0310281766,764.03,764.0310281766,2,11.21,11.205,2013-09-05,2.06,2.05906983,1.87,1.8652,3906.74,3906.7422,0.5434,997,150103.71,150103.7126685559,134613.47,134613.4693167967,12,10.94,10.939,2013-09-05,1063.98,1063.978323,545.12,545.1249,1276280.21,1276280.2099,2013-09-05
6396,0.6381,1138,277361.11,277361.1112362834,233597.99,233597.9928912091,1,15.75,15.749,2016-11-02,2234.56,2234.56018361,1029.26,1029.26,1844747.53,1844747.5273,0.2124,52,1054.98,1054.9753769998,1054.98,1054.9753769998,2,28.68,28.678,2016-11-02,2.68,2.68017851,1.76,1.7647,3292.39,3292.392,0.6359,1190,278416.09,278416.0866132832,234652.97,234652.9682682089,12,15.78,15.776,2016-11-02,2274.21,2274.2073139,1031.13,1031.1253,1899117.97,1899117.9731,2016-11-02
6397,,,,,,,1,,,1999-03-20,,,,,,,,,,,,,2,,,1999-03-20,,,,,,,,,,,,,12,,,1999-03-20,,,,,,,1999-03-20
6398,3.0871,500,22226.89,22226.8854479506,6628.75,6628.748098902,1,56.89,56.891,2000-07-13,191.99,191.98772184,196.84,196.8444,145499.3,145499.3049,0.7621,54,209.14,209.1438229666,209.14,209.1438229666,2,16.66,16.66,2000-07-13,1.51,1.51326717,0.58,0.579,6321.06,6321.0576,2.7391,554,22436.03,22436.0292709172,6837.89,6837.8919218686,12,55.67,55.668,2000-07-13,193.5,193.50098901,197.42,197.4234,151820.36,151820.3625,2000-07-13
6399,1.0734,525,23632.58,23632.581932755,7315.21,7315.2115225006,1,57.84,57.843,2000-11-08,83.78,83.78008718,81.88,81.8808,56170.86,56170.8587,0.8044,55,279.83,279.8296014066,279.83,279.8296014066,2,21.28,21.278,2000-11-08,2.22,2.22377981,0.75,0.749,6843.27,6843.2737,1.0358,580,23912.41,23912.4115341616,7595.04,7595.0411239072,12,56.74,56.744,2000-11-08,86,86.00386699,82.63,82.6298,63014.13,63014.1324,2000-11-08
6400,0.7553,829,21412.87,21412.8659123111,5908.81,5908.8060066821,1,15.34,15.335,2005-06-01,46.66,46.6560741,59.35,59.3461,99687.44,99687.4411,0.0936,54,259.42,259.4210714324,259.42,259.4210714324,2,13.61,13.608,2005-06-01,0.3,0.30041277,0.44,0.4405,937.47,937.468,0.7087,883,21672.29,21672.2869837435,6168.23,6168.2270781145,12,15.31,15.312,2005-06-01,46.96,46.95648687,59.79,59.7866,100624.91,100624.9091,2005-06-01
6401,,,,,,,1,,,2015-04-19,,,,,,,,,,,,,2,,,2015-04-19,,,,,,,,,,,,,12,,,2015-04-19,,,,,,,2015-04-19
6402,,,,,,,1,,,2000-05-06,,,,,,,,,,,,,2,,,2000-05-06,,,,,,,,,,,,,12,,,2000-05-06,,,,,,,2000-05-06
6403,0.7881,612,30412.22,30412.2187802082,9579.6,9579.5950484835,1,55.81,55.81,2001-07-05,81.8,81.7955784,77.59,77.5933,53373.24,53373.2373,0.989,54,768.85,768.8528408002,768.85,768.8528408002,2,51.07,51.066,2001-07-05,7.79,7.78583719,3.69,3.694,8519.52,8519.5183,0.8107,666,31181.07,31181.0716210084,10348.45,10348.4478892837,12,55.69,55.686,2001-07-05,89.58,89.58141559,81.29,81.2873,61892.76,61892.7556,2001-07-05
6404,,,,,,,1,,,2009-05-28,,,,,,,,,,,,,2,,,2009-05-28,,,,,,,,,,,,,12,,,2009-05-28,,,,,,,2009-05-28
6405,,,,,,,1,,,2016-11-12,,,,,,,,,,,,,2,,,2016-11-12,,,,,,,,,,,,,12,,,2016-11-12,,,,,,,2016-11-12
6406,0.6245,944,158365.04,158365.0401368614,134062.55,134062.5523419729,1,12.32,12.323,2013-01-08,1056.14,1056.13758724,528.69,528.6865,1212367.94,1212367.9423,1.2512,54,842.71,842.7090499216,842.71,842.7090499216,2,14.14,14.141,2013-01-08,9.04,9.03581271,7.89,7.8883,17962.25,17962.2471,0.6291,998,159207.75,159207.749186783,134905.26,134905.2613918945,12,12.33,12.332,2013-01-08,1066.36,1066.36337085,536.58,536.5768,1233325.89,1233325.8899,2013-01-08
6407,,,,,,,1,,,2009-05-01,,,,,,,,,,,,,2,,,2009-05-01,,,,,,,,,,,,,12,,,2009-05-01,,,,,,,2009-05-01
6408,,,,,,,1,,,2007-06-02,,,,,,,,,,,,,2,,,2007-06-02,,,,,,,,,,,,,12,,,2007-06-02,,,,,,,2007-06-02
6409,1.1785,853,177105.92,177105.9226452237,52290.47,52290.4650036211,1,25.41,25.407,2008-06-04,590.04,590.04297956,461.35,461.3451,477507.3,477507.2984,0.2409,54,836.37,836.368886569,836.37,836.368886569,2,21.27,21.27,2008-06-04,1.67,1.67023605,1.85,1.8505,2874.26,2874.2637,1.1517,907,177942.29,177942.2915317927,53126.83,53126.8338901901,12,25.39,25.385,2008-06-04,591.71,591.71321561,463.2,463.1956,480381.56,480381.5621,2008-06-04
6410,,,,,,,1,,,2005-02-14,,,,,,,,,,,,,2,,,2005-02-14,,,,,,,,,,,,,12,,,2005-02-14,,,,,,,2005-02-14
6411,,,,,,,1,,,1995-11-05,,,,,,,,,,,,,2,,,1995-11-05,,,,,,,,,,,,,12,,,1995-11-05,,,,,,,1995-11-05
6412,0.6193,958,162744.68,162744.6836026449,146666.46,146666.4628231806,1,10.7,10.702,2014-08-11,1263.4,1263.3994774,551.55,551.5524,1504981.54,1504981.5436,0.2868,53,729.67,729.6747311838,729.67,729.6747311838,2,13.05,13.049,2014-08-11,1.9,1.89822653,2.09,2.0864,4262.65,4262.6465,0.6172,1011,163474.36,163474.3583338287,147396.14,147396.1375543644,12,10.71,10.711,2014-08-11,1267.74,1267.74062642,553.66,553.6575,1517314.03,1517314.0263,2014-08-11
6413,-,169,0,0,0,0,1,,,1995-05-12,7.39,7.38687261,11.19,11.1873,9568.49,9568.4921,-,29,0,0,0,0,2,,,1995-05-12,0.37,0.36681228,0.06,0.0621,1076.06,1076.062,-,198,0,0,0,0,12,,,1995-05-12,7.75,7.75368489,11.25,11.2494,10644.55,10644.5541,1995-05-12
6414,0.6956,869,152888.05,152888.0509503743,103485.52,103485.5183352586,1,20.4,20.403,2010-05-28,985.06,985.06135587,585.55,585.5521,867082.42,867082.4189,0.244,54,723.45,723.4481442322,723.45,723.4481442322,2,16.53,16.53,2010-05-28,2.45,2.45417842,1.91,1.9089,3120.77,3120.7658,0.691,923,153611.5,153611.4990946065,104208.97,104208.9664794908,12,20.38,20.382,2010-05-28,987.52,987.51553429,587.46,587.461,870203.18,870203.1847,2010-05-28
6415,,,,,,,1,,,2009-07-05,,,,,,,,,,,,,2,,,2009-07-05,,,,,,,,,,,,,12,,,2009-07-05,,,,,,,2009-07-05
6416,,,,,,,1,,,2010-10-10,,,,,,,,,,,,,2,,,2010-10-10,,,,,,,,,,,,,12,,,2010-10-10,,,,,,,2010-10-10
6417,1.3253,827,25061.14,25061.1350310117,6958.66,6958.6645338975,1,23.65,23.649,2005-01-21,89.56,89.5640607,95.34,95.3443,168073.61,168073.6099,0.1774,54,306.53,306.5293093641,306.53,306.5293093641,2,20.56,20.559,2005-01-21,0.53,0.52670096,0.74,0.7444,1777.19,1777.1939,1.2413,881,25367.66,25367.6643403758,7265.19,7265.1938432616,12,23.61,23.609,2005-01-21,90.09,90.09076166,96.09,96.0887,169850.8,169850.8038,2005-01-21
6418,-,355,,,,,1,,,1997-08-07,30.74,30.74097426,43.09,43.0904,31908.42,31908.4241,-,42,,,,,2,,,1997-08-07,0.59,0.58559292,0.14,0.1388,1311.58,1311.5811,-,397,,,,,12,,,1997-08-07,31.33,31.32656718,43.23,43.2292,33220.01,33220.0052,1997-08-07
6419,1.5389,539,25329.76,25329.7606241584,7749.16,7749.159049236,1,58.15,58.147,2000-12-12,93.53,93.53086059,97.8,97.7959,83922.51,83922.5131,0.3834,55,286.85,286.848820423,286.85,286.848820423,2,21.65,21.65,2000-12-12,1.04,1.03518667,0.42,0.4164,3261.78,3261.7799,1.383,594,25616.61,25616.6094445814,8036.01,8036.007869659,12,57.12,57.116,2000-12-12,94.57,94.56604726,98.21,98.2123,87184.29,87184.293,2000-12-12
6420,0.7811,864,175203.68,175203.6758186303,114354.4,114354.3963852838,1,27.09,27.088,2010-03-09,1073.15,1073.15043547,629.45,629.4491,919863.22,919863.2172,0.4414,54,864.19,864.1900355705,864.19,864.1900355705,2,21.76,21.756,2010-03-09,3.39,3.39304052,2.72,2.7225,5452.44,5452.4386,0.7775,918,176067.87,176067.8658542008,115218.59,115218.5864208543,12,27.06,27.056,2010-03-09,1076.54,1076.54347599,632.17,632.1716,925315.66,925315.6558,2010-03-09
6421,,,,,,,1,,,2007-08-19,,,,,,,,,,,,,2,,,2007-08-19,,,,,,,,,,,,,12,,,2007-08-19,,,,,,,2007-08-19
6422,,,,,,,1,,,2001-01-23,,,,,,,,,,,,,2,,,2001-01-23,,,,,,,,,,,,,12,,,2001-01-23,,,,,,,2001-01-23
6423,0.7734,811,30143.94,30143.9386393221,8250.99,8250.9875437507,1,28,28.001,2004-06-07,69.68,69.67913906,74.76,74.7643,88864.03,88864.0293,0.2432,54,387.84,387.8390354597,387.84,387.8390354597,2,26.22,26.216,2004-06-07,0.99,0.99062133,1.2,1.2021,2388.15,2388.1493,0.7316,865,30531.78,30531.7776747818,8638.83,8638.8265792104,12,27.98,27.978,2004-06-07,70.67,70.66976039,75.97,75.9664,91252.18,91252.1786,2004-06-07
6424,1.4627,724,29286.76,29286.7569484677,8209.43,8209.4337998369,1,38.13,38.127,2003-05-27,118.6,118.59615307,113.53,113.5322,140058.69,140058.6923,0.1755,54,450.58,450.5798009453,450.58,450.5798009453,2,33,33.002,2003-05-27,0.84,0.84268297,0.77,0.7714,1620.68,1620.6784,1.3494,778,29737.34,29737.336749413,8660.01,8660.0136007822,12,38.04,38.044,2003-05-27,119.44,119.43883604,114.3,114.3036,141679.37,141679.3707,2003-05-27
6425,0.0999,279,7031.97,7031.97421943,1660.74,1660.74410056,1,44.7,44.695,1996-12-09,158.78,158.77500702,281.91,281.912,137725.14,137725.1389,0.0213,42,20.54,20.5380911,20.54,20.5380911,2,16.12,16.121,1996-12-09,2.79,2.7917862,1.12,1.1164,9131.39,9131.3875,0.0813,321,7052.51,7052.51231053,1681.28,1681.28219166,12,42.78,42.784,1996-12-09,161.57,161.56679322,283.03,283.0284,146856.53,146856.5264,1996-12-09
6426,1.1403,1143,287438.89,287438.8936894123,241463.01,241463.0137538564,1,16.31,16.307,2016-11-14,3476.45,3476.45445075,1394.02,1394.0199,3297686.93,3297686.9292,0.4093,52,1088.67,1088.6724286022,1088.67,1088.6724286022,2,29.48,29.482,2016-11-14,4.53,4.52836087,2.8,2.8045,6343.84,6343.8412,1.1364,1195,288527.57,288527.5661180145,242551.69,242551.6861824586,12,16.33,16.334,2016-11-14,3497.79,3497.79060449,1396.96,1396.9565,3326800.32,3326800.3248,2016-11-14
6427,1.7824,829,29591.31,29591.3090504121,8108.56,8108.558068741,1,28.02,28.019,2004-09-23,145.92,145.91508484,139.39,139.3902,220635.66,220635.6584,0.2883,54,377.17,377.1652456251,377.17,377.1652456251,2,25.39,25.386,2004-09-23,1.09,1.09070816,1.22,1.2212,2887.76,2887.7647,1.6706,883,29968.47,29968.4742960372,8485.72,8485.7233143661,12,27.98,27.984,2004-09-23,147.01,147.005793,140.61,140.6114,223523.42,223523.4231,2004-09-23
6428,1.0069,642,25338.54,25338.5393006927,7222.51,7222.5097173812,1,35.25,35.253,2002-02-25,76.52,76.51859266,76.56,76.5559,76031.08,76031.0824,0.5152,54,549.95,549.9472510575,549.95,549.9472510575,2,36.52,36.52,2002-02-25,2.82,2.82212434,1.92,1.9185,4672.09,4672.0886,0.9542,696,25888.49,25888.4865517502,7772.46,7772.4569684387,12,35.28,35.278,2002-02-25,79.34,79.340717,78.47,78.4744,80703.17,80703.171,2002-02-25
6429,,,,,,,1,,,2010-01-24,,,,,,,,,,,,,2,,,2010-01-24,,,,,,,,,,,,,12,,,2010-01-24,,,,,,,2010-01-24
6430,0.6088,1062,248738.98,248738.9759578444,216434.65,216434.6509514048,1,15.02,15.023,2015-09-29,1696.16,1696.16202055,1008.54,1008.5371,1630688.77,1630688.771,0.2799,53,957.11,957.1133855399,957.11,957.1133855399,2,18.52,18.518,2015-09-29,2.89,2.88534718,1.89,1.8864,4242.04,4242.0401,0.607,1115,249696.09,249696.0893433843,217391.76,217391.7643369447,12,15.03,15.034,2015-09-29,1705.87,1705.87182748,1010.46,1010.4623,1648636.53,1648636.5326,2015-09-29
6431,1.4846,853,150653.84,150653.8411792303,45481.14,45481.1377602725,1,21.6,21.599,2008-07-25,637.27,637.26878779,489.03,489.0299,623017.28,623017.2793,0.198,54,725.63,725.6317001613,725.63,725.6317001613,2,18.79,18.793,2008-07-25,1.5,1.49885172,1.5,1.5026,2378.32,2378.3168,1.4488,907,151379.47,151379.4728793916,46206.77,46206.7694604338,12,21.58,21.584,2008-07-25,638.77,638.76763951,490.53,490.5325,625395.6,625395.5961,2008-07-25
6432,-,356,,,,,1,,,1997-09-11,57.95,57.9461518,79.08,79.0761,66821.71,66821.7131,-,44,,,,,2,,,1997-09-11,0.91,0.91204431,0.19,0.1936,1781.28,1781.2781,-,400,,,,,12,,,1997-09-11,58.86,58.85819611,79.27,79.2697,68602.99,68602.9912,1997-09-11
6433,,,,,,,1,,,2018-02-19,,,,,,,,,,,,,2,,,2018-02-19,,,,,,,,,,,,,12,,,2018-02-19,,,,,,,2018-02-19
6434,1.1818,854,97479.57,97479.5656990655,32201.02,32201.0186453244,1,14.96,14.959,2008-12-30,384.2,384.20270273,334.84,334.8372,566616.54,566616.5362,0.1929,54,376.77,376.7747196796,376.77,376.7747196796,2,11.7,11.701,2008-12-30,0.9,0.9004123,1.22,1.2214,2337.34,2337.3443,1.1575,908,97856.34,97856.3404187451,32577.79,32577.793365004,12,14.94,14.943,2008-12-30,385.1,385.10311503,336.06,336.0586,568953.88,568953.8805,2008-12-30
6435,-,199,0,0,0,0,1,,,1996-05-21,26.81,26.81268386,68.28,68.2816,41037.83,41037.8286,-,29,0,0,0,0,2,,,1996-05-21,0.25,0.24592543,0.1,0.1004,738.2,738.1985,-,228,0,0,0,0,12,,,1996-05-21,27.06,27.05860929,68.38,68.382,41776.03,41776.0271,1996-05-21
6436,0.0797,260,5127.45,5127.44711406,1158.05,1158.04745054,1,34.07,34.069,1996-10-11,74.49,74.48957673,151.66,151.6614,104177.83,104177.8332,0.001,34,12.92,12.92326586,12.92,12.92326586,2,10.21,10.214,1996-10-11,0.13,0.12918487,0.07,0.0724,435.49,435.4933,0.0607,294,5140.37,5140.37037992,1170.97,1170.9707164,12,32.51,32.513,1996-10-11,74.62,74.6187616,151.73,151.7338,104613.33,104613.3265,1996-10-11
6437,0.2772,916,154013.27,154013.273895095,126014.74,126014.7383604099,1,14.03,14.032,2011-10-21,438.39,438.39424544,274.11,274.1065,489072.1,489072.0966,0.126,54,746.2,746.1963868382,746.2,746.1963868382,2,13.2,13.202,2011-10-21,0.83,0.82603021,0.88,0.8777,1691.67,1691.6718,0.2761,970,154759.47,154759.4702819332,126760.93,126760.9347472481,12,14.03,14.028,2011-10-21,439.22,439.22027565,274.98,274.9842,490763.77,490763.7684,2011-10-21
6438,,,,,,,1,,,2009-05-24,,,,,,,,,,,,,2,,,2009-05-24,,,,,,,,,,,,,12,,,2009-05-24,,,,,,,2009-05-24
6439,,,,,,,1,,,1996-01-20,,,,,,,,,,,,,2,,,1996-01-20,,,,,,,,,,,,,12,,,1996-01-20,,,,,,,1996-01-20
6440,-,173,0,0,0,0,1,,,1995-03-13,5.4,5.39866508,9.15,9.154,6538.7,6538.6958,-,26,0,0,0,0,2,,,1995-03-13,0.19,0.19338427,0.04,0.0389,643.52,643.5238,-,199,0,0,0,0,12,,,1995-03-13,5.59,5.59204935,9.19,9.1929,7182.22,7182.2196,1995-03-13
6441,0.4025,907,175286,175285.9960684913,143296.56,143296.562018503,1,16.02,16.016,2011-08-02,778.17,778.1692164,441.71,441.7083,697069.37,697069.3688,0.2504,54,906.55,906.5517135353,906.55,906.5517135353,2,15.73,15.728,2011-08-02,2.44,2.44254455,1.7,1.698,3362.44,3362.4436,0.4014,961,176192.55,176192.5477820266,144203.11,144203.1137320383,12,16.02,16.015,2011-08-02,780.61,780.61176095,443.41,443.4063,700431.81,700431.8124,2011-08-02
6442,0.5549,869,146924.18,146924.1833582145,99427.03,99427.0265035672,1,19.61,19.61,2010-06-03,742.21,742.21255814,461.2,461.196,692001.64,692001.6393,0.2363,54,705.69,705.6939433474,705.69,705.6939433474,2,16.15,16.149,2010-06-03,2.41,2.41178239,1.96,1.958,3021.64,3021.6399,0.5517,923,147629.88,147629.8773015619,100132.72,100132.7204469146,12,19.59,19.591,2010-06-03,744.62,744.62434053,463.15,463.154,695023.28,695023.2792,2010-06-03
6443,,,,,,,1,,,2017-07-30,,,,,,,,,,,,,2,,,2017-07-30,,,,,,,,,,,,,12,,,2017-07-30,,,,,,,2017-07-30
6444,,,,,,,1,,,2017-03-19,,,,,,,,,,,,,2,,,2017-03-19,,,,,,,,,,,,,12,,,2017-03-19,,,,,,,2017-03-19
6445,4.0665,476,18138.45,18138.4478097768,5324.79,5324.7920231457,1,47.35,47.345,2000-03-01,238.44,238.43743914,206.23,206.233,171525.59,171525.5891,0.1878,54,140.48,140.4793683576,140.48,140.4793683576,2,10.17,10.167,2000-03-01,0.3,0.30147202,0.13,0.1326,1529.84,1529.8408,3.4386,530,18278.93,18278.9271781344,5465.27,5465.2713915033,12,46.01,46.006,2000-03-01,238.74,238.73891116,206.37,206.3656,173055.43,173055.4299,2000-03-01
6446,0.6474,468,15080.05,15080.0455415688,4221.29,4221.2922862372,1,39.77,39.771,1999-12-06,31.36,31.35984017,36.72,36.7205,26352.99,26352.9868,0.1286,54,139.64,139.6431972633,139.64,139.6431972633,2,10.01,10.009,1999-12-06,0.21,0.20764527,0.07,0.073,1045,1045.0032,0.5611,522,15219.69,15219.6887388321,4360.94,4360.9354835005,12,38.68,38.681,1999-12-06,31.57,31.56748544,36.79,36.7935,27397.99,27397.99,1999-12-06
6447,1.8403,821,28615.69,28615.68543682,9427.23,9427.2268588266,1,18.55,18.547,2006-06-12,182.03,182.03197624,144.54,144.5398,310884.38,310884.3758,0.394,54,328.51,328.5054998699,328.51,328.5054998699,2,15.65,15.654,2006-06-12,1.47,1.46834861,1.42,1.42,4078.37,4078.3689,1.7568,875,28944.19,28944.1909366899,9755.73,9755.7323586965,12,18.51,18.511,2006-06-12,183.5,183.50032485,145.96,145.9598,314962.74,314962.7447,2006-06-12
6448,2.022,1034,342764.75,342764.7458326697,304518.89,304518.8937818434,1,20.92,20.915,2015-05-13,7970.81,7970.81030986,2762.21,2762.2086,5189103.51,5189103.5125,1.0383,53,1268.61,1268.6089754852,1268.61,1268.6089754852,2,25.08,25.079,2015-05-13,12.97,12.965446,7.54,7.535,15729.13,15729.1261,2.0162,1087,344033.35,344033.3548081549,305787.5,305787.5027573286,12,20.93,20.927,2015-05-13,7996.46,7996.46011407,2770.03,2770.0311,5225673.17,5225673.1656,2015-05-13
6449,0.6792,1073,228441.01,228441.006797919,198155.2,198155.2023726943,1,13.73,13.728,2016-01-29,1796.37,1796.37464546,983.48,983.4814,1859812.35,1859812.351,0.7054,52,1022.8,1022.7963624729,1022.8,1022.7963624729,2,21.18,21.18,2016-01-29,7.11,7.11063134,4.69,4.6879,10324.07,10324.0733,0.6793,1125,229463.8,229463.8031603919,199178,199177.9987351672,12,13.75,13.749,2016-01-29,1817.01,1817.00906083,988.22,988.2239,1905956.64,1905956.6367,2016-01-29
6450,1.8822,769,29705.64,29705.6357808524,7869.43,7869.4318102621,1,37.02,37.022,2003-12-24,153.18,153.17676513,140.72,140.7179,199226.18,199226.1804,0.5811,54,416.4,416.4035472873,416.4,416.4035472873,2,31.11,31.113,2003-12-24,2.49,2.48548007,2.47,2.4749,5511.67,5511.6744,1.7752,823,30122.04,30122.0393281397,8285.84,8285.8353575494,12,36.93,36.932,2003-12-24,155.66,155.6622452,143.19,143.1928,204737.85,204737.8548,2003-12-24
6451,0.7425,1212,300476.73,300476.7302760868,252147.08,252147.0846226057,1,16.71,16.71,2017-02-16,2276.93,2276.93425251,1057.22,1057.2227,2176455.82,2176455.8152,0.2891,51,1052.61,1052.6106472062,1052.61,1052.6106472062,2,28.44,28.436,2017-02-16,3.06,3.0561215,2.02,2.02,4450.41,4450.411,0.7401,1263,301529.34,301529.340923293,253199.7,253199.6952698119,12,16.73,16.734,2017-02-16,2289.24,2289.2376941,1059.36,1059.3598,2192103.02,2192103.0216,2017-02-16
6452,0.4062,702,25779.93,25779.925598225,7226.63,7226.6318768506,1,35.74,35.736,2002-12-06,32.24,32.24393874,39.53,39.5292,36376.37,36376.3655,0.1944,54,457.58,457.580351632,457.58,457.580351632,2,31.61,31.612,2002-12-06,0.84,0.84400847,0.83,0.8312,1795.74,1795.7443,0.3864,756,26237.51,26237.505949857,7684.21,7684.2122284826,12,35.66,35.659,2002-12-06,33.09,33.08794721,40.36,40.3604,38172.11,38172.1098,2002-12-06
6453,,,,,,,1,,,2013-12-07,,,,,,,,,,,,,2,,,2013-12-07,,,,,,,,,,,,,12,,,2013-12-07,,,,,,,2013-12-07
6454,,,,,,,1,,,2017-02-26,,,,,,,,,,,,,2,,,2017-02-26,,,,,,,,,,,,,12,,,2017-02-26,,,,,,,2017-02-26
6455,,,,,,,1,,,2006-03-26,,,,,,,,,,,,,2,,,2006-03-26,,,,,,,,,,,,,12,,,2006-03-26,,,,,,,2006-03-26
6456,,,,,,,1,,,2016-12-04,,,,,,,,,,,,,2,,,2016-12-04,,,,,,,,,,,,,12,,,2016-12-04,,,,,,,2016-12-04
6457,,,,,,,1,,,1998-02-03,,,,,,,,,,,,,2,,,1998-02-03,,,,,,,,,,,,,12,,,1998-02-03,,,,,,,1998-02-03
6458,0.8974,1062,277369.36,277369.3635545327,241305.04,241305.0378004108,1,16.69,16.688,2015-10-30,3063.08,3063.08222401,1382.71,1382.7149,2424181.79,2424181.79,1.1176,53,1116.73,1116.7315725218,1116.73,1116.7315725218,2,21.56,21.562,2015-10-30,12.56,12.55867624,7.23,7.2335,17075.3,17075.2951,0.8987,1115,278486.1,278486.0951270545,242421.77,242421.7693729326,12,16.7,16.703,2015-10-30,3082.94,3082.94357394,1389.98,1389.9809,2456799.51,2456799.5095,2015-10-30
6459,0.723,869,165144.1,165144.0981894559,109812.93,109812.9346550753,1,25.42,25.417,2010-04-30,1055.66,1055.65783985,585.16,585.1585,881725.85,881725.8535,0.4522,54,716.89,716.8930391011,716.89,716.8930391011,2,17.95,17.949,2010-04-30,4.28,4.27733989,3.17,3.1703,5633.59,5633.5895,0.7202,923,165860.99,165860.991228557,110529.83,110529.8276941764,12,25.37,25.373,2010-04-30,1059.94,1059.93517974,588.33,588.3288,887359.44,887359.443,2010-04-30
6460,,,,,,,1,,,1995-08-19,,,,,,,,,,,,,2,,,1995-08-19,,,,,,,,,,,,,12,,,1995-08-19,,,,,,,1995-08-19
6461,-,385,,,,,1,,,1998-05-11,108.29,108.2891645,131.68,131.677,93730.49,93730.4867,-,46,,,,,2,,,1998-05-11,0.2,0.20286286,0.07,0.0698,738.66,738.6596,-,431,,,,,12,,,1998-05-11,108.49,108.49202736,131.75,131.7468,94469.15,94469.1463,1998-05-11
6462,-,411,,,,,1,,,1998-09-24,57.56,57.55506557,73.94,73.9406,51493.23,51493.226,-,45,,,,,2,,,1998-09-24,0.2,0.19539787,0.09,0.0939,1608.34,1608.3382,-,456,,,,,12,,,1998-09-24,57.75,57.75046344,74.03,74.0345,53101.56,53101.5642,1998-09-24
6463,0.4723,865,168833.11,168833.113788916,109854.38,109854.3778681368,1,26.19,26.189,2010-02-10,668.3,668.30361657,379.78,379.7765,553852.14,553852.1358,0.2245,54,832.91,832.9142985697,832.91,832.9142985697,2,20.97,20.969,2010-02-10,2.45,2.450776,1.67,1.6744,2772.92,2772.9179,0.4697,919,169666.03,169666.0280874857,110687.29,110687.2921667065,12,26.16,26.158,2010-02-10,670.75,670.75439257,381.45,381.4509,556625.05,556625.0537,2010-02-10
6464,0.8494,1062,272893.29,272893.2929709926,237145.97,237145.9688219873,1,16.43,16.426,2015-11-02,2847.64,2847.64251592,1365.56,1365.5637,2294709.16,2294709.1615,1.056,53,1098.27,1098.269047011,1098.27,1098.269047011,2,21.26,21.256,2015-11-02,15.42,15.41545574,6.26,6.256,16134.13,16134.1315,0.8506,1115,273991.56,273991.5620180036,238244.24,238244.2378689983,12,16.44,16.441,2015-11-02,2876.11,2876.11141294,1371.87,1371.8742,2346505.54,2346505.536,2015-11-02
6465,2.8607,854,122345.31,122345.3123630385,45570.54,45570.5381731798,1,18.7,18.703,2009-03-25,1318.13,1318.13243038,928.7,928.6999,1441406,1441406.002,0.631,54,512.56,512.5566663019,512.56,512.5566663019,2,16.03,16.03,2009-03-25,3.62,3.61740311,3.75,3.7541,7647.69,7647.6906,2.8083,908,122857.87,122857.8690293404,46083.09,46083.0948394817,12,18.69,18.691,2009-03-25,1321.75,1321.74983349,932.45,932.454,1449053.69,1449053.6926,2009-03-25
6466,,,,,,,1,,,2015-10-01,,,,,,,,,,,,,2,,,2015-10-01,,,,,,,,,,,,,12,,,2015-10-01,,,,,,,2015-10-01
6467,-,170,0,0,0,0,1,,,1995-01-25,2.19,2.19387638,3.98,3.9844,3052.1,3052.1035,-,25,0,0,0,0,2,,,1995-01-25,0.22,0.21866457,0.04,0.0393,698.93,698.9275,-,195,0,0,0,0,12,,,1995-01-25,2.41,2.41254095,4.02,4.0237,3751.03,3751.031,1995-01-25
6468,,,,,,,1,,,2003-11-30,,,,,,,,,,,,,2,,,2003-11-30,,,,,,,,,,,,,12,,,2003-11-30,,,,,,,2003-11-30
6469,0.5441,925,160845.15,160845.1527959483,132603.71,132603.7089985617,1,14.45,14.451,2012-04-13,923.7,923.69881177,488.73,488.7347,985372.25,985372.2546,0.3017,54,766.05,766.0526724785,766.05,766.0526724785,2,13.86,13.857,2012-04-13,2.01,2.01405244,1.85,1.8463,4050.66,4050.6576,0.5423,979,161611.21,161611.2054684268,133369.76,133369.7616710402,12,14.45,14.448,2012-04-13,925.71,925.71286421,490.58,490.581,989422.91,989422.9122,2012-04-13
6470,0.6028,1359,334440.16,334440.155473044,281911.1,281911.1028210545,1,18.41,18.407,2017-10-26,2396.83,2396.82554301,1059.93,1059.9265,1851824.54,1851824.5368,0.2726,51,1043.99,1043.9931242203,1043.99,1043.9931242203,2,23.38,23.383,2017-10-26,3.3,3.30315035,2.3,2.2971,4259.76,4259.7616,0.6011,1410,335484.15,335484.1485972643,282955.1,282955.0959452748,12,18.42,18.419,2017-10-26,2421.93,2421.93248404,1062.36,1062.3642,1886838.66,1886838.6605,2017-10-26
