date,上市公司市价总值(元),上市公司数,上市公司流通市值(元),平均市盈率(倍),总发行股本(股),总成交笔数,总成交股数,总成交金额(元),总流通股本(股),新上市公司数
2011-11-21,3696436767506.0,484.0,2931172531292.0,21.42,389485459405.0,1261308.0,2034028633.0,19803567365.0,316522686920.0,0.0
2011-11-22,3694198477275.0,484.0,2930982297982.0,21.41,389485459405.0,1287949.0,2074580998.0,20015641990.0,316522705175.0,0.0
2011-11-23,3671297392035.0,484.0,2914992106425.0,21.28,389485459405.0,1218035.0,1898158004.0,18485672924.0,316522705175.0,0.0
2011-11-24,3667987549690.0,484.0,2914199756664.0,21.27,389485459418.0,1382162.0,2200508611.0,20469792766.0,316522629117.0,0.0
2011-11-25,3638515677761.0,484.0,2903689076506.0,21.09,389485459418.0,1209927.0,1856385144.0,17655108016.0,318561029117.0,0.0
2011-11-28,3641889775064.0,484.0,2906259951851.0,21.12,389485459418.0,1174356.0,1840799066.0,18714393417.0,318561053505.0,0.0
2011-11-29,3694447880125.0,484.0,2947188801039.0,21.42,389485459418.0,1339524.0,2158852119.0,21876181414.0,318561057513.0,0.0
2011-11-30,3560767105570.0,484.0,2840757027504.0,20.63,389485459418.0,1857477.0,2878032476.0,26275607134.0,318561070126.0,0.0
2011-12-01,3635752568333.0,484.0,2898396162544.0,21.08,389485459418.0,1977011.0,3513375521.0,35132723769.0,318294892369.0,0.0
2011-12-02,3588068101935.0,484.0,2852559659086.0,20.83,393227281847.0,1376638.0,2274690295.0,22094896294.0,319361204424.0,0.0
2011-12-05,3499988563696.0,484.0,2781669862709.0,20.31,393227281847.0,1285309.0,2015776234.0,19468027114.0,319361125149.0,0.0
2011-12-06,3498159610948.0,484.0,2779786197422.0,20.31,393227281847.0,1066241.0,1703738518.0,16248401487.0,319361119149.0,0.0
2011-12-07,3505711474062.0,484.0,2785640005731.0,20.35,393227281847.0,882099.0,1419728995.0,13530557386.0,319362759387.0,0.0
2011-12-08,3500960346206.0,484.0,2781175691565.0,20.33,393227281847.0,1158650.0,1840623444.0,16945250498.0,319362751887.0,0.0
2011-12-09,3469076197693.0,484.0,2755280120093.0,20.14,393227281925.0,978161.0,1585711788.0,15176141663.0,319362769515.0,0.0
2011-12-12,3424651217306.0,484.0,2720642889630.0,19.89,393227281925.0,897923.0,1439440099.0,12955043105.0,319362761465.0,0.0
2011-12-13,3325343411986.0,484.0,2644297493528.0,19.31,393227281925.0,1270957.0,2056028737.0,17461077584.0,319392732302.0,0.0
2011-12-14,3275607224112.0,484.0,2605055822502.0,19.02,393227281925.0,1005994.0,1577766476.0,13935515954.0,319393274618.0,0.0
2011-12-15,3189964807928.0,484.0,2535604223529.0,18.52,393512544268.0,1318844.0,2231156072.0,18714132915.0,319466079337.0,0.0
2011-12-16,3264950316992.0,484.0,2598825499277.0,18.96,393512544268.0,1221402.0,2069236502.0,17535274055.0,320252578537.0,0.0
2011-12-19,3265583699221.0,484.0,2599074322791.0,18.97,393512544268.0,1254468.0,2031861507.0,17112939031.0,320251573684.0,0.0
2011-12-20,3260414142445.0,484.0,2596749863665.0,18.93,393512544268.0,1206936.0,2008339820.0,17112149754.0,320274090973.0,0.0
2011-12-21,3193436199281.0,484.0,2545490548825.0,18.54,393512544268.0,1083956.0,1787523692.0,15573700030.0,320362431068.0,0.0
2011-12-22,3166399920279.0,484.0,2526918699000.0,18.4,393512544268.0,1356052.0,2229030789.0,17889508538.0,320362435912.0,0.0
2011-12-23,3194572825132.0,484.0,2549344613051.0,18.56,393512544268.0,1162369.0,2018417159.0,17486831088.0,320667281912.0,0.0
2011-12-26,3168375686483.0,484.0,2533514448808.0,18.41,393512544268.0,992093.0,1619855739.0,13751825314.0,323770401607.0,0.0
2011-12-27,3100628200429.0,484.0,2480753845973.0,18.01,393512544268.0,1101402.0,1900286259.0,16848864475.0,323912863594.0,0.0
2011-12-28,3097941409848.0,484.0,2478563748387.0,18.0,393542672930.0,1161484.0,2026018606.0,16768656615.0,323882209550.0,0.0
2011-12-29,3102262665878.0,484.0,2483559929519.0,18.03,393542672930.0,1018235.0,1801102897.0,15358716644.0,323915090335.0,0.0
2011-12-30,3151875860031.0,484.0,2522234070116.0,18.32,393542672930.0,1091833.0,1924611076.0,17324492443.0,323918955662.0,0.0
2012-01-04,3075280704942.0,484.0,2461735721331.0,17.86,393542672930.0,1132692.0,1901532347.0,16628176843.0,323919217572.0,0.0
2012-01-05,3008985387968.0,484.0,2404316734660.0,17.44,393794676838.0,1193611.0,2145776144.0,17554952951.0,323928781778.0,0.0
2012-01-06,3027128945624.0,484.0,2420165941019.0,17.55,393794676838.0,1062260.0,1808441462.0,14744779684.0,324182849212.0,0.0
2012-01-09,3143015466321.0,484.0,2511619654528.0,18.23,393794676838.0,1551301.0,2652367512.0,23283817004.0,324219850426.0,0.0
2012-01-10,3264362660406.0,484.0,2611099563335.0,18.93,393794676838.0,2236163.0,4395738527.0,35518568156.0,324284775426.0,0.0
2012-01-11,3260258161238.0,484.0,2608021734259.0,18.91,393794676838.0,1987010.0,3732965537.0,29993969759.0,324378128026.0,0.0
2012-01-12,3254493839106.0,484.0,2603891732194.0,18.87,393794676838.0,1616235.0,2960338578.0,24703333274.0,324377728284.0,0.0
2012-01-13,3171726403542.0,484.0,2537741463816.0,18.38,393794676838.0,1658024.0,2758792136.0,23907896887.0,324377668284.0,0.0
2012-01-16,3095218233576.0,484.0,2475345766906.0,17.93,393794676838.0,1173136.0,1881257516.0,16887016097.0,324377668284.0,0.0
2012-01-17,3256921561596.0,484.0,2603077125187.0,18.88,393794677050.0,1763424.0,3191948062.0,28138497272.0,324377593281.0,0.0
2012-01-18,3206509632076.0,484.0,2563545206215.0,18.58,394025258686.0,1870390.0,3241046396.0,31021874868.0,324746045077.0,0.0
2012-01-19,3254113216088.0,484.0,2599189399690.0,18.86,394027001211.0,1445992.0,2545165357.0,24337616551.0,324745993950.0,0.0
2012-01-20,3304942144894.0,484.0,2638162702065.0,19.19,394405790163.0,1414612.0,2615921238.0,26114523513.0,324745808622.0,0.0
2012-01-30,3260851677995.0,484.0,2600760220908.0,18.92,394405790180.0,1302889.0,2055279458.0,19642533559.0,324746254352.0,0.0
2012-01-31,3266073942656.0,484.0,2605069090523.0,18.95,394405797982.0,1108913.0,1822055956.0,16249117128.0,324746177432.0,0.0
2012-02-01,3231337618556.0,484.0,2576451085018.0,18.74,394540551251.0,1222188.0,1952305786.0,17984884385.0,324804180859.0,0.0
2012-02-02,3292587993591.0,484.0,2625141027595.0,19.1,394540551251.0,1347658.0,2230285430.0,21139366901.0,324804180859.0,0.0
2012-02-03,3329826278859.0,484.0,2652715227042.0,19.28,394830528094.0,1646889.0,2925980840.0,26093535590.0,324997995992.0,0.0
2012-02-06,3344474486661.0,484.0,2667152761847.0,19.37,394830528642.0,1618948.0,2845198979.0,26014423835.0,325132768690.0,0.0
2012-02-07,3284629399604.0,484.0,2620728599438.0,19.02,394830528642.0,1581621.0,2562719464.0,22715083102.0,325132718558.0,0.0
2012-02-08,3376222645509.0,484.0,2693724916807.0,19.55,394830528642.0,1896900.0,3193721887.0,30247072210.0,325132718558.0,0.0
2012-02-09,3390239206665.0,484.0,2704617109544.0,19.63,394830532605.0,2212753.0,4087566577.0,35325341646.0,325132930085.0,0.0
2012-02-10,3409912986514.0,484.0,2718435531541.0,19.75,394830532605.0,2037781.0,3806731111.0,32985894448.0,325132940159.0,0.0
2012-02-13,3421123355994.0,484.0,2728291322432.0,19.8,394830533097.0,1935840.0,3573694728.0,30696050272.0,325132962267.0,0.0
2012-02-14,3422515689075.0,484.0,2729414105687.0,19.81,394830533097.0,1838883.0,3312016233.0,28657193340.0,325132903117.0,0.0
2012-02-15,3477052361493.0,484.0,2774123910837.0,20.11,394830533097.0,2312767.0,4450023425.0,38107995387.0,325364360600.0,0.0
2012-02-16,3471122284943.0,484.0,2769592329357.0,20.07,394830533097.0,2423907.0,4384435044.0,37844391704.0,325364360600.0,0.0
2012-02-17,3464343269874.0,484.0,2762564447673.0,20.03,394830533097.0,1710518.0,3030349980.0,26535281985.0,325364504661.0,0.0
2012-02-20,3470224451395.0,484.0,2765818701517.0,20.13,394830533097.0,2037538.0,4095176479.0,34083440422.0,325364504661.0,0.0
2012-02-21,3502867952167.0,484.0,2791840131567.0,20.34,394830533097.0,1953903.0,3613450850.0,30251907630.0,325364512031.0,0.0
2012-02-22,3564568655828.0,484.0,2840525618149.0,20.71,394830533097.0,2526211.0,5095240409.0,43608520318.0,325364596546.0,0.0
2012-02-23,3578667162476.0,484.0,2851338228855.0,20.8,394830533234.0,2374698.0,4559482758.0,39806348862.0,325364596683.0,0.0
2012-02-24,3650019963696.0,484.0,2939450295817.0,21.22,394830533234.0,2659061.0,5424012026.0,47587612544.0,327450924622.0,0.0
2012-02-27,3667853280924.0,484.0,2953613220612.0,21.33,394830533234.0,3145674.0,6348393690.0,57016878683.0,327450943142.0,0.0
2012-02-28,3658087143373.0,484.0,2945026895734.0,21.1,394830534360.0,2719926.0,5081144270.0,44039008807.0,327450769518.0,0.0
2012-02-29,3618033171117.0,484.0,2912133186117.0,20.92,394943393261.0,2093626.0,3826031732.0,34817870568.0,327450825025.0,0.0
2012-03-01,3626418602402.0,484.0,2918450619916.0,20.9,394943393261.0,1730467.0,3140716950.0,30187309566.0,327450826682.0,0.0
2012-03-02,3707798879801.0,484.0,2980122842091.0,21.47,394943393261.0,2179972.0,4397164975.0,39496657644.0,327450826682.0,0.0
2012-03-05,3703567681188.0,484.0,2976577348181.0,21.44,394943393261.0,2436599.0,4807333044.0,44618979039.0,327450942007.0,0.0
2012-03-06,3663495339800.0,484.0,2943900968375.0,21.19,394943393261.0,2374874.0,4209432019.0,38659450844.0,327450932611.0,0.0
2012-03-07,3636440388932.0,484.0,2921742262638.0,21.06,394960846895.0,2046928.0,3696742007.0,34293179374.0,327450930122.0,0.0
2012-03-08,3684704751604.0,484.0,2958110955511.0,21.33,394960847583.0,1939912.0,3667056786.0,34397319752.0,327450943615.0,0.0
2012-03-09,3734423683041.0,484.0,2999430937063.0,20.97,394960847583.0,2045496.0,3850500683.0,37424898785.0,327450924635.0,0.0
2012-03-12,3733589582721.0,484.0,3005712389215.0,20.83,394960847583.0,2188182.0,3994218694.0,39669871098.0,328133621008.0,0.0
2012-03-13,3772986034584.0,484.0,3037293787946.0,20.74,394960847720.0,2175496.0,4053374431.0,39276441726.0,328133621145.0,0.0
2012-03-14,3627104909345.0,484.0,2922936797226.0,19.93,394960847720.0,3740817.0,6723609887.0,64427021741.0,328134186254.0,0.0
2012-03-15,3587249972811.0,484.0,2893636908394.0,19.59,394960847729.0,2551812.0,4529715974.0,42096434799.0,328134221223.0,0.0
2012-03-16,3659630578873.0,484.0,2955159810429.0,19.6,394960847729.0,2074155.0,3764547516.0,37082273936.0,328234444220.0,0.0
2012-03-19,3692171396348.0,484.0,2979053663730.0,19.67,394960847729.0,2128570.0,3727394665.0,36802711058.0,328256740203.0,0.0
2012-03-20,3627952238794.0,484.0,2925202786825.0,19.31,394960847729.0,2143979.0,3772480478.0,35691851991.0,328256798796.0,0.0
2012-03-21,3629278309496.0,484.0,2926940857734.0,19.35,394960847729.0,2063115.0,3495295250.0,35259521973.0,328256798638.0,0.0
2012-03-22,3616381511156.0,484.0,2916007875885.0,19.28,395126288904.0,1636211.0,2873641857.0,26291388686.0,328256796619.0,0.0
2012-03-23,3550487097192.0,484.0,2865434574779.0,18.81,395126288904.0,1728998.0,2790003147.0,26625942602.0,328408817419.0,0.0
2012-03-26,3549270443645.0,484.0,2866404623641.0,18.87,395126288904.0,1296149.0,2201452603.0,21282664410.0,328408817419.0,0.0
2012-03-27,3529622540504.0,484.0,2850059874503.0,18.83,395739279980.0,1367238.0,2346733940.0,23631383106.0,328575928086.0,0.0
2012-03-28,3407381693635.0,484.0,2749446754786.0,18.04,395754093307.0,1942928.0,3286030746.0,30170126255.0,328588057269.0,0.0
2012-03-29,3361289392688.0,484.0,2712807600924.0,17.72,395754093307.0,1663244.0,2926678840.0,25744371690.0,328587228987.0,0.0
2012-03-30,3360693888827.0,484.0,2711306393475.0,17.84,395754093346.0,1331416.0,2241330629.0,20900871209.0,328587836872.0,0.0
2012-04-05,3464233952203.0,484.0,2792592559127.0,18.47,395582496908.0,1625505.0,2746662143.0,26121167682.0,328416238657.0,0.0
2012-04-06,3489260182972.0,484.0,2811655472895.0,18.67,395582496908.0,1585754.0,2743416113.0,26293374623.0,328374402822.0,0.0
2012-04-09,3458205496151.0,484.0,2787171040400.0,18.46,395582496908.0,1386621.0,2486047743.0,22756301801.0,328720451191.0,0.0
2012-04-10,3492898974206.0,484.0,2814461069418.0,18.58,395582496908.0,1668477.0,3051395888.0,26012856129.0,328720561216.0,0.0
2012-04-11,3508241269247.0,484.0,2826419500585.0,18.64,395582497161.0,1709137.0,3231798685.0,26608035247.0,328720561469.0,0.0
2012-04-12,3580060309486.0,484.0,2882430196980.0,18.99,395582497161.0,2252399.0,4257054135.0,36752168080.0,328720600390.0,0.0
2012-04-13,3603425705306.0,484.0,2903090715817.0,19.09,395582497174.0,2474547.0,4769257566.0,43773391328.0,328720518327.0,0.0
2012-04-16,3601513609271.0,484.0,2901261466471.0,19.11,395741155771.0,2195157.0,4325689700.0,36023200256.0,328858426122.0,0.0
2012-04-17,3545056982383.0,484.0,2856341087060.0,18.9,395741155771.0,2168234.0,4101652340.0,33362541137.0,328878414053.0,0.0
2012-04-18,3623520404819.0,484.0,2918358679718.0,19.34,395741156212.0,2318914.0,4357646352.0,39801793662.0,328878525426.0,0.0
2012-04-19,3611320121513.0,484.0,2910110043583.0,19.28,395745067512.0,2011371.0,3636115688.0,33650693511.0,328912121314.0,0.0
2012-04-20,3647515152926.0,484.0,2936760747082.0,19.37,395871093982.0,2080299.0,4082044763.0,37074212920.0,328951786760.0,0.0
2012-04-23,3621134953542.0,484.0,2919728724301.0,19.33,396319293982.0,2376516.0,4448048478.0,40442095934.0,329738734515.0,0.0
2012-04-24,3600960495242.0,484.0,2905110348103.0,19.1,396319293995.0,2626743.0,4864369392.0,41935426873.0,329968246154.0,0.0
2012-04-25,3652303494408.0,484.0,2942566571946.0,19.28,396681349090.0,2596180.0,5253705579.0,42982794096.0,329989498726.0,0.0
2012-04-26,3649360660484.0,484.0,2941276282333.0,19.27,396681350533.0,2471161.0,4715865207.0,41899611578.0,329989500169.0,0.0
2012-04-27,3628736866808.0,484.0,2926608623765.0,19.14,396757113732.0,1917309.0,3552497436.0,32134665385.0,330043395926.0,0.0
2012-05-02,3696280327825.0,484.0,2976903493394.0,19.51,397064682631.0,2396732.0,4603218522.0,45315343483.0,330218532072.0,0.0
2012-05-03,3715228985404.0,484.0,2989482899654.0,19.62,397064682839.0,2137108.0,3976252077.0,40825400117.0,330218516798.0,0.0
2012-05-04,3748902579062.0,484.0,3022308403557.0,19.78,397124682839.0,2171237.0,4143708096.0,40060262444.0,330544959843.0,0.0
2012-05-07,3763446218199.0,484.0,3034364960261.0,19.86,397124683651.0,2199787.0,3925629966.0,40404618660.0,330540812330.0,0.0
2012-05-08,3749865431926.0,484.0,3023475317603.0,19.78,397124683787.0,2136196.0,3651197154.0,36972856092.0,330540808074.0,0.0
2012-05-09,3680750813049.0,484.0,2967997395659.0,19.41,397207703520.0,2110068.0,3664170171.0,35547254679.0,330621027489.0,0.0
2012-05-10,3688614780417.0,484.0,2974243971274.0,19.45,397822511439.0,1769980.0,2916216037.0,30769681797.0,331229832083.0,0.0
2012-05-11,3668387042316.0,484.0,2960486343411.0,19.35,397822511439.0,1826886.0,3076654578.0,32113882421.0,331229832083.0,0.0
2012-05-14,3649656496495.0,484.0,2944658859231.0,19.25,397822511452.0,2087741.0,3583851201.0,36118976240.0,331229840651.0,0.0
2012-05-15,3655197251988.0,484.0,2949137372997.0,19.29,397822511465.0,1825796.0,3318849491.0,31591480599.0,331227461669.0,0.0
2012-05-16,3597680970393.0,484.0,2902004493411.0,18.98,398238667593.0,1821440.0,3126345407.0,30172320878.0,331575967591.0,0.0
2012-05-17,3654774508438.0,484.0,2946016947524.0,19.29,398572148314.0,1808546.0,3335356802.0,32477893707.0,331906731022.0,0.0
2012-05-18,3596707486234.0,484.0,2901202018185.0,18.98,398641881464.0,1849391.0,3277783765.0,31783677926.0,332020646493.0,0.0
2012-05-21,3601938834389.0,484.0,2909614269597.0,19.0,399165063853.0,1674106.0,2921828905.0,29095122013.0,332392263842.0,0.0
2012-05-22,3661992724417.0,484.0,2959278538098.0,19.33,399165066359.0,1683022.0,3116002801.0,31122513749.0,332476584801.0,0.0
2012-05-23,3664287490467.0,484.0,2957772595863.0,19.35,399165068968.0,1997508.0,3541059669.0,36398056911.0,332476587410.0,0.0
2012-05-24,3619933600530.0,484.0,2921652435247.0,19.11,399218702048.0,1951170.0,3284362847.0,34863587811.0,332532416345.0,0.0
2012-05-25,3587264120865.0,484.0,2894118795725.0,18.94,399533826082.0,1758214.0,3106523107.0,29266008631.0,332771815479.0,0.0
2012-05-28,3652134302296.0,484.0,2946109852793.0,19.29,401345224361.0,2188577.0,4016041639.0,36617375528.0,333711683376.0,0.0
2012-05-29,3699086916921.0,484.0,2983553592999.0,19.54,401345224375.0,2441965.0,4508695734.0,46147278446.0,333711715392.0,0.0
2012-05-30,3691312831420.0,484.0,2976101775558.0,19.5,401345224407.0,1950155.0,3498621649.0,35642969668.0,333711711299.0,0.0
2012-05-31,3688228724501.0,484.0,2972621246140.0,19.48,401811968959.0,1951058.0,3913336646.0,34251632758.0,334133904230.0,0.0
2012-06-01,3690012891092.0,484.0,2974984658224.0,19.5,401811969075.0,1781942.0,3125541679.0,31828330439.0,334133829217.0,0.0
2012-06-04,3582846086088.0,484.0,2888356227677.0,18.92,401811969075.0,2046515.0,3273860164.0,32688024314.0,334133807567.0,0.0
2012-06-05,3571776365280.0,484.0,2882484066483.0,18.86,401995256029.0,1544873.0,2496705927.0,25121370489.0,334191009349.0,0.0
2012-06-06,3558586273610.0,484.0,2871638852185.0,18.79,403070426972.0,1367022.0,2332589263.0,22321417614.0,334457289730.0,0.0
2012-06-07,3547486012773.0,484.0,2861027235842.0,18.73,404331720571.0,1475028.0,2578107505.0,23895168169.0,335564496123.0,0.0
2012-06-08,3534451587708.0,484.0,2850882329491.0,18.67,404637998003.0,1533851.0,2814850856.0,26051976927.0,335859897758.0,0.0
2012-06-11,3589957997184.0,484.0,2895917146068.0,18.99,404637998003.0,1522492.0,2848501788.0,27207414943.0,335859907098.0,0.0
2012-06-12,3570142385269.0,484.0,2880220925461.0,18.88,404983006872.0,1388588.0,2693417334.0,23560018570.0,336189140526.0,0.0
2012-06-13,3627932961183.0,484.0,2927709905625.0,19.2,404983006872.0,1588497.0,3014190290.0,28643041748.0,336456336346.0,0.0
2012-06-14,3604171808476.0,484.0,2911034708932.0,19.08,404983006872.0,1628716.0,2855620340.0,28385983244.0,336456330218.0,0.0
2012-06-15,3602647971879.0,484.0,2909392167118.0,19.08,405241808696.0,1681167.0,2866091044.0,28272702895.0,336485140158.0,0.0
2012-06-18,3631772102899.0,484.0,2936704629568.0,19.25,405346453496.0,1458201.0,2600665587.0,25543633873.0,337417817629.0,0.0
2012-06-19,3594975325606.0,484.0,2909347221887.0,19.07,405433444510.0,1485756.0,2585316959.0,24776296622.0,339003047817.0,0.0
2012-06-20,3584043248429.0,484.0,2900994348922.0,18.99,405486983710.0,1272154.0,2353551070.0,20939229367.0,339056558455.0,0.0
2012-06-21,3536590480765.0,484.0,2864912079420.0,18.76,405486983710.0,1495185.0,2382606369.0,23000435110.0,339055123405.0,0.0
2012-06-25,3438917890345.0,484.0,2789829246939.0,18.25,405762981646.0,1562608.0,2645407216.0,24422152248.0,339297669248.0,0.0
2012-06-26,3439868048017.0,484.0,2787868978761.0,18.26,405762981646.0,1385709.0,2488254827.0,22315226827.0,339337842698.0,0.0
2012-06-27,3427221457984.0,484.0,2775949127317.0,18.21,405762981646.0,1280958.0,2244114146.0,20968429086.0,339347551212.0,0.0
2012-06-28,3397385012181.0,484.0,2752904921556.0,18.06,406233925213.0,1366322.0,2313451787.0,21297428885.0,339769417470.0,0.0
2012-06-29,3446262697302.0,484.0,2784061335956.0,18.32,406762954213.0,1395523.0,2418985393.0,22427969363.0,339796954069.0,0.0
2012-07-02,3468749781201.0,484.0,2802202802509.0,18.44,406762954213.0,1458426.0,2433686351.0,25497827120.0,339799446471.0,0.0
2012-07-03,3473814158490.0,484.0,2804729729824.0,18.46,406762954213.0,1463222.0,2567056209.0,25728644442.0,339799401780.0,0.0
2012-07-04,3465745780642.0,484.0,2797139339926.0,18.42,406762954213.0,1409036.0,2338187835.0,23134038194.0,339839182228.0,0.0
2012-07-05,3395822569030.0,484.0,2749594509480.0,18.07,409722599945.0,1445967.0,2358991855.0,22361311734.0,341088695793.0,0.0
2012-07-06,3476845918184.0,484.0,2817083098683.0,18.53,413045394348.0,1698310.0,2999626987.0,32290761203.0,343199348586.0,0.0
2012-07-09,3394553326104.0,484.0,2755560739213.0,18.1,413045394348.0,1682418.0,2867669838.0,31962183936.0,343199347336.0,0.0
2012-07-10,3377357228307.0,484.0,2739854208232.0,18.01,413081890860.0,1316597.0,2218285835.0,23516086048.0,343236397885.0,0.0
2012-07-11,3410437816683.0,484.0,2769240402483.0,18.19,413736949682.0,1302680.0,2193690827.0,24111667687.0,343798998018.0,0.0
2012-07-12,3467544965015.0,484.0,2811424963420.0,18.51,413782249682.0,1858162.0,3087329327.0,35322992339.0,343859037701.0,0.0
2012-07-13,3459762811861.0,484.0,2807585891822.0,18.49,414715462084.0,1477421.0,2490826581.0,26599814855.0,344753408182.0,0.0
